text,label,source,collected_at,predicted_label,model_confidence
"Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.655
"Yeah probably, I still gotta check out with leo
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.667
"* Am on a train back from northampton so i'm afraid not!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.674
"""Life is nothing wen v get everything"". But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.649
"Sorry pa, i dont knw who ru pa?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.645
"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u 
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.678
"Right it wasnt you who phoned it was someone with a number like yours!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.659
"Then anything special?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.679
"I want to lick your pussy now...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.586
"No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.691
"Prepare to be pounded every night...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.539
"Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.776
"Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.722
"I plane to give on this month end.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.668
"Goodmorning today i am late for  &lt;DECIMAL&gt; min.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.572
"i thought we were doing a king of the hill thing there.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.649
"I dont knw pa, i just drink milk..
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.675
"That was random saw my old roomate on campus. He graduated
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.722
"I thought slide is enough.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.636
"Good Morning plz call me sir
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.67
"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.677
"Ok i shall talk to him
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.663
"Dude sux for snake. He got old and raiden got buff
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.704
"We have all rounder:)so not required:)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.677
"In which place i can get rooms cheap:-)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.627
"Id onluy matters when getting on from offcampus
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.675
"K, can I pick up another 8th when you're done?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.728
"Customer place i will call you.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.581
"Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.738
"Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.654
"Not planned yet :)going to join company on jan 5 only.don know what will happen after that.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.691
"Shall i start from hear.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.625
"I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.699
"Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.749
"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.682
"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.732
"Thank you princess! You are so sexy...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.726
"Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.697
"Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.665
"I enjoy watching and playing football and basketball. Anything outdoors. And you?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.702
"Get the door, I'm here
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.685
"Er mw im filled tuth is aight
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.646
"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.676
"I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.668
"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.675
"That sucks. I'll go over so u can do my hair. You'll do it free right?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.75
"Ok no prob. Take ur time.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.672
"You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ 
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.553
"Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? 
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.588
"Stupid.its not possible
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.656
"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. 
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.669
"Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.713
"K I'll be there before 4.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.663
"Ha ha ha good joke. Girls are situation seekers.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.714
"Ok i msg u b4 i leave my house.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.687
"No worries, hope photo shoot went well. have a spiffing fun at workage. 
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.688
"Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.684
"You have 1 new message. Please call 08715205273
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.554
"Now only i reached home. . . I am very tired now. . I will come tomorro
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.71
"Sary just need Tim in the bollox &it hurt him a lot so he tol me!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.742
"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.68
"Networking technical support associate.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.637
"Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.642
"U still going to the mall?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.69
"Wa... U so efficient... Gee... Thanx...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.678
"Onum ela pa. Normal than.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.654
"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.704
"Anything lar...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.664
"I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.733
"No no. I will check all rooms befor activities
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.649
"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.526
"Fuuuuck I need to stop sleepin, sup
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.543
"Sorry for the delay. Yes masters
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.611
"Lol you won't feel bad when I use her money to take you out to a steak dinner =D
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.667
"Aight do you still want to get money
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.671
"FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.714
"Is fujitsu s series lifebook good?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.644
"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.537
"**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.647
"Surly ill give it to you:-) while coming to review.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.636
"Hello- thanx for taking that call. I got a job! Starts on monday!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.659
"Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.657
"You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.758
"Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.673
"I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.608
"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.653
"U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.669
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.674
"ITS A LAPTOP TAKE IT WITH YOU.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.726
"I have to take exam with march 3
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.619
"ok....take care.umma to you too...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.674
"Ok anyway no need to change with what you said
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.709
"Ok but tell me half an hr b4 u come i need 2 prepare.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.74
"WHO ARE YOU SEEING?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.731
"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.689
"What your plan for pongal?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.604
"Also maaaan are you missing out
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.643
"Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.543
"Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.682
"Did u receive my msg?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.695
"Where to get those?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.601
"Can you use foreign stamps for whatever you send them off for? 
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.649
"Hope you are having a good week. Just checking in
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.726
"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.556
"Also where's the piece
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.696
"Pls send me a comprehensive mail about who i'm paying, when and how much.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.731
"Haha... Hope ü can hear the receipt sound... Gd luck!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.713
"I'm already back home so no probably not
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.737
"Everybody had fun this evening. Miss you.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.68
"Good evening! How are you?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.772
"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.754
"He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.694
